Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN27752,1,0,0,1,Meal Plan 1,0,Room_Type 1,59,2018,1,28,Offline,0,0,0,80,0,Not_Cancelled
INN27753,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,65,0,Not_Cancelled
INN27754,2,2,2,6,Meal Plan 1,0,Room_Type 6,291,2018,12,24,Online,0,0,0,146.2,0,Not_Cancelled
INN27755,2,0,1,2,Meal Plan 1,0,Room_Type 1,10,2018,11,25,Online,0,0,0,108.67,2,Not_Cancelled
INN27756,2,0,0,2,Meal Plan 1,0,Room_Type 1,43,2018,12,2,Offline,0,0,0,72,1,Not_Cancelled
INN27757,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120,0,Not_Cancelled
INN27758,2,0,2,6,Meal Plan 1,0,Room_Type 1,119,2018,8,13,Offline,0,0,0,72.25,0,Not_Cancelled
INN27759,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,109,0,Cancelled
INN27760,2,2,2,4,Meal Plan 1,0,Room_Type 6,21,2018,6,10,Online,0,0,0,206,0,Cancelled
INN27761,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,11,15,Online,0,0,0,74.69,0,Not_Cancelled
INN27762,2,0,0,1,Meal Plan 1,1,Room_Type 4,238,2018,6,18,Online,0,0,0,115.2,1,Cancelled
INN27763,2,0,0,3,Meal Plan 2,0,Room_Type 1,38,2017,12,31,Offline,0,0,0,137.33,0,Not_Cancelled
INN27764,2,0,0,3,Not Selected,0,Room_Type 1,48,2018,3,2,Online,0,0,0,73.1,1,Cancelled
INN27765,2,0,1,3,Meal Plan 1,1,Room_Type 4,10,2017,12,28,Online,0,0,0,136,1,Not_Cancelled
INN27766,2,0,2,0,Meal Plan 2,0,Room_Type 1,75,2018,10,30,Offline,0,0,0,105,0,Cancelled
INN27767,0,2,2,0,Meal Plan 1,0,Room_Type 2,34,2018,9,18,Online,0,0,0,124.25,1,Not_Cancelled
INN27768,2,0,0,2,Meal Plan 1,0,Room_Type 4,64,2018,5,27,Online,0,0,0,140.4,0,Cancelled
INN27769,2,0,0,1,Not Selected,0,Room_Type 4,2,2018,9,22,Online,0,0,0,155.81,0,Not_Cancelled
INN27770,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115,1,Cancelled
INN27771,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,3,5,Online,0,0,0,98,0,Not_Cancelled
INN27772,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115,0,Cancelled
INN27773,2,0,2,2,Meal Plan 1,0,Room_Type 1,13,2018,3,27,Offline,0,0,0,79.15,0,Not_Cancelled
INN27774,2,0,0,1,Meal Plan 1,0,Room_Type 4,39,2018,4,21,Online,0,0,0,118.8,1,Not_Cancelled
INN27775,2,0,0,1,Meal Plan 1,0,Room_Type 1,17,2018,12,31,Offline,0,0,0,80,0,Not_Cancelled
INN27776,2,1,1,3,Meal Plan 2,0,Room_Type 1,84,2018,10,31,Online,0,0,0,149.18,1,Not_Cancelled
INN27777,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,120,0,Cancelled
INN27778,1,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,87,0,Not_Cancelled
INN27779,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Offline,0,0,0,94.5,0,Not_Cancelled
INN27780,1,1,1,1,Meal Plan 2,0,Room_Type 1,131,2018,7,25,Online,0,0,0,164.25,0,Cancelled
INN27781,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Cancelled
INN27782,2,0,1,0,Not Selected,0,Room_Type 1,0,2017,8,10,Online,0,0,0,75,0,Cancelled
INN27783,2,0,1,3,Meal Plan 1,0,Room_Type 1,189,2018,8,8,Offline,0,0,0,72.25,0,Not_Cancelled
INN27784,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2017,10,16,Offline,0,0,0,48,0,Not_Cancelled
INN27785,2,0,2,3,Not Selected,0,Room_Type 1,18,2018,6,30,Online,0,0,0,139,1,Not_Cancelled
INN27786,2,0,1,2,Meal Plan 1,0,Room_Type 1,5,2017,10,19,Offline,0,0,0,90,0,Not_Cancelled
INN27787,1,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,90,0,Cancelled
INN27788,2,0,0,2,Not Selected,0,Room_Type 1,111,2018,8,12,Online,0,0,0,107.1,1,Not_Cancelled
INN27789,2,0,1,3,Meal Plan 1,0,Room_Type 4,103,2018,5,5,Online,0,0,0,95.88,1,Not_Cancelled
INN27790,2,2,2,1,Meal Plan 1,0,Room_Type 6,30,2018,6,18,Online,0,0,0,198.9,3,Not_Cancelled
INN27791,1,0,1,3,Not Selected,0,Room_Type 1,47,2018,11,7,Online,0,0,0,152.2,0,Cancelled
INN27792,2,0,0,2,Not Selected,0,Room_Type 1,154,2018,12,8,Online,0,0,0,79.2,2,Not_Cancelled
INN27793,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80,0,Not_Cancelled
INN27794,2,0,2,2,Meal Plan 1,0,Room_Type 1,121,2018,7,3,Online,0,0,0,107.95,0,Cancelled
INN27795,1,0,1,0,Meal Plan 1,0,Room_Type 1,111,2018,10,10,Offline,0,0,0,120,0,Cancelled
INN27796,2,0,0,2,Meal Plan 1,0,Room_Type 1,4,2018,3,24,Online,0,0,0,146,1,Not_Cancelled
INN27797,2,0,2,2,Meal Plan 1,0,Room_Type 4,30,2018,5,20,Online,0,0,0,140.4,0,Cancelled
INN27798,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115,1,Cancelled
INN27799,2,0,0,1,Meal Plan 2,0,Room_Type 1,40,2018,7,26,Offline,0,0,0,125,1,Not_Cancelled
INN27800,2,0,0,4,Meal Plan 1,0,Room_Type 4,92,2018,4,6,Online,0,0,0,95.2,0,Cancelled
INN27801,2,0,0,1,Meal Plan 1,1,Room_Type 1,49,2018,3,23,Online,0,0,0,110,0,Not_Cancelled
INN27802,2,0,1,2,Meal Plan 1,0,Room_Type 1,23,2018,11,25,Online,0,0,0,104,1,Not_Cancelled
INN27803,2,0,0,1,Meal Plan 1,0,Room_Type 1,9,2018,5,31,Online,0,0,0,111.35,0,Cancelled
INN27804,2,0,2,3,Meal Plan 1,0,Room_Type 1,89,2018,4,10,Online,0,0,0,90.95,1,Not_Cancelled
INN27805,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,2018,10,16,Offline,0,0,0,110,0,Cancelled
INN27806,2,0,1,3,Meal Plan 1,0,Room_Type 1,153,2018,10,17,Online,0,0,0,118.8,2,Cancelled
INN27807,1,0,0,1,Meal Plan 1,0,Room_Type 1,17,2017,10,30,Offline,0,0,0,95,0,Not_Cancelled
INN27808,2,0,0,3,Meal Plan 1,0,Room_Type 1,108,2018,9,27,Offline,0,0,0,80.75,0,Not_Cancelled
INN27809,2,0,1,2,Not Selected,0,Room_Type 1,80,2018,3,25,Online,0,0,0,65.83,0,Not_Cancelled
INN27810,2,0,0,3,Not Selected,0,Room_Type 1,122,2018,6,9,Online,0,0,0,116.1,0,Cancelled
INN27811,1,0,2,5,Meal Plan 1,0,Room_Type 1,8,2017,9,23,Online,0,0,0,187.43,2,Not_Cancelled
INN27812,2,1,1,0,Meal Plan 1,0,Room_Type 1,15,2018,9,12,Online,0,0,0,127,2,Not_Cancelled
INN27813,2,0,1,4,Meal Plan 1,0,Room_Type 1,45,2018,12,26,Online,0,0,0,104.72,2,Not_Cancelled
INN27814,2,0,2,0,Meal Plan 1,0,Room_Type 1,118,2017,7,19,Online,0,0,0,85.5,1,Cancelled
INN27815,1,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,72.5,0,Not_Cancelled
INN27816,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,1,9,Online,0,0,0,69.5,0,Not_Cancelled
INN27817,1,0,1,2,Meal Plan 1,0,Room_Type 1,123,2018,4,29,Online,0,0,0,93.9,0,Cancelled
INN27818,2,0,0,3,Not Selected,0,Room_Type 1,188,2018,10,27,Online,0,0,0,85.5,2,Cancelled
INN27819,1,0,0,1,Meal Plan 1,1,Room_Type 1,1,2018,10,11,Corporate,0,0,0,67,0,Not_Cancelled
INN27820,2,0,0,2,Meal Plan 1,0,Room_Type 1,14,2018,7,21,Corporate,0,0,0,105,0,Not_Cancelled
INN27821,1,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,66.18,1,Not_Cancelled
INN27822,3,0,0,4,Meal Plan 1,0,Room_Type 4,183,2018,10,26,Online,0,0,0,123.3,2,Cancelled
INN27823,2,1,2,3,Meal Plan 1,0,Room_Type 1,46,2018,5,8,Online,0,0,0,143.1,0,Cancelled
INN27824,2,2,2,2,Meal Plan 2,0,Room_Type 6,163,2018,12,23,Online,0,0,0,192.95,0,Not_Cancelled
INN27825,2,0,2,3,Meal Plan 1,0,Room_Type 1,22,2017,9,4,Online,0,0,0,75.6,0,Not_Cancelled
INN27826,1,0,1,2,Not Selected,0,Room_Type 1,7,2018,10,3,Online,0,0,0,103.18,3,Not_Cancelled
INN27827,2,0,1,2,Meal Plan 1,0,Room_Type 1,96,2018,4,18,Online,0,0,0,87.3,1,Not_Cancelled
INN27828,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120,0,Not_Cancelled
INN27829,3,0,2,1,Meal Plan 1,0,Room_Type 4,32,2018,1,24,Corporate,0,0,0,95,1,Not_Cancelled
INN27830,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,5,12,Corporate,0,0,0,129,0,Not_Cancelled
INN27831,2,1,0,3,Meal Plan 1,0,Room_Type 6,18,2018,4,20,Online,0,0,0,167.74,2,Not_Cancelled
INN27832,2,0,0,3,Not Selected,0,Room_Type 1,39,2018,11,10,Online,0,0,0,135,1,Not_Cancelled
INN27833,2,0,2,4,Meal Plan 1,0,Room_Type 4,12,2017,12,30,Online,0,0,0,118.67,0,Not_Cancelled
INN27834,2,0,2,1,Meal Plan 1,0,Room_Type 1,89,2017,11,28,Online,0,0,0,55.63,2,Not_Cancelled
INN27835,1,1,1,0,Meal Plan 1,1,Room_Type 1,22,2018,8,1,Online,0,0,0,138,1,Not_Cancelled
INN27836,2,0,1,1,Meal Plan 1,0,Room_Type 4,151,2018,7,11,Offline,0,0,0,82.45,1,Cancelled
INN27837,2,0,1,2,Meal Plan 1,0,Room_Type 1,207,2018,12,30,Offline,0,0,0,161.67,0,Not_Cancelled
INN27838,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Cancelled
INN27839,2,0,0,2,Not Selected,0,Room_Type 1,39,2018,7,1,Online,0,0,0,107.1,0,Not_Cancelled
INN27840,2,0,2,3,Meal Plan 1,0,Room_Type 4,126,2018,9,15,Online,0,0,0,147.1,4,Not_Cancelled
INN27841,1,0,0,2,Meal Plan 1,0,Room_Type 1,19,2018,11,1,Online,0,0,0,112,0,Cancelled
INN27842,1,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,7,7,Corporate,0,0,0,79,0,Not_Cancelled
INN27843,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,1,20,Online,0,0,0,80,1,Not_Cancelled
INN27844,2,0,2,3,Meal Plan 1,0,Room_Type 1,19,2018,11,13,Offline,0,0,0,80,0,Not_Cancelled
INN27845,2,0,0,3,Meal Plan 1,0,Room_Type 5,146,2018,8,9,Offline,0,0,0,113.56,0,Not_Cancelled
INN27846,2,2,2,3,Meal Plan 1,0,Room_Type 5,89,2018,12,22,Online,0,0,0,94.72,0,Not_Cancelled
INN27847,3,0,0,3,Meal Plan 1,0,Room_Type 1,91,2018,12,8,Offline,0,0,0,92.65,0,Not_Cancelled
INN27848,2,0,0,3,Not Selected,0,Room_Type 1,164,2018,7,21,Online,0,0,0,94.5,0,Cancelled
INN27849,2,0,1,3,Meal Plan 1,0,Room_Type 1,55,2018,9,26,Online,0,0,0,135.9,2,Not_Cancelled
INN27850,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,7,27,Online,0,0,0,135.9,0,Not_Cancelled
INN27851,3,0,1,2,Meal Plan 1,1,Room_Type 4,160,2018,8,22,Online,0,0,0,146.7,0,Cancelled
INN27852,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95,0,Cancelled
INN27853,2,0,2,4,Meal Plan 1,0,Room_Type 2,296,2017,10,24,Online,0,0,0,56.01,0,Cancelled
INN27854,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Offline,0,0,0,100,0,Cancelled
INN27855,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109,0,Not_Cancelled
INN27856,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104,0,Not_Cancelled
INN27857,2,0,2,0,Meal Plan 1,0,Room_Type 1,55,2018,3,13,Offline,0,0,0,63,0,Not_Cancelled
INN27858,2,0,0,1,Meal Plan 2,0,Room_Type 1,13,2018,4,28,Online,0,0,0,169,0,Cancelled
INN27859,2,0,2,1,Meal Plan 1,0,Room_Type 1,39,2018,7,2,Online,0,0,0,117.9,0,Cancelled
INN27860,1,0,1,0,Meal Plan 1,0,Room_Type 1,18,2018,6,20,Corporate,1,0,10,65,0,Not_Cancelled
INN27861,2,0,0,1,Not Selected,0,Room_Type 1,6,2018,2,20,Online,0,0,0,79,1,Not_Cancelled
INN27862,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60,0,Cancelled
INN27863,2,0,2,1,Meal Plan 1,0,Room_Type 1,30,2018,10,16,Offline,0,0,0,85,0,Not_Cancelled
INN27864,2,0,1,3,Not Selected,0,Room_Type 1,68,2018,4,28,Online,0,0,0,104.76,2,Not_Cancelled
INN27865,2,0,1,3,Not Selected,0,Room_Type 1,240,2018,10,27,Online,0,0,0,80.75,0,Cancelled
INN27866,2,0,2,2,Meal Plan 1,0,Room_Type 1,2,2018,5,15,Offline,0,0,0,81.75,0,Not_Cancelled
INN27867,2,0,0,3,Meal Plan 1,0,Room_Type 1,314,2018,10,12,Offline,0,0,0,75,0,Cancelled
INN27868,3,0,1,1,Meal Plan 1,0,Room_Type 4,108,2018,8,27,Online,0,0,0,150.3,3,Not_Cancelled
INN27869,2,0,0,3,Meal Plan 1,0,Room_Type 1,51,2018,11,17,Online,0,0,0,68.47,1,Not_Cancelled
INN27870,2,0,2,2,Meal Plan 1,0,Room_Type 1,5,2018,8,13,Online,0,0,0,170,1,Not_Cancelled
INN27871,2,0,1,3,Meal Plan 1,0,Room_Type 4,58,2018,4,25,Online,0,0,0,86.72,1,Not_Cancelled
INN27872,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,9,8,Online,0,0,0,135.9,2,Not_Cancelled
INN27873,1,0,0,1,Meal Plan 1,0,Room_Type 1,10,2017,12,10,Corporate,1,0,6,74,0,Not_Cancelled
INN27874,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95,0,Cancelled
INN27875,2,0,0,2,Not Selected,0,Room_Type 1,180,2018,8,25,Online,0,0,0,85.5,0,Cancelled
INN27876,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115,0,Cancelled
INN27877,1,0,0,1,Not Selected,0,Room_Type 1,14,2018,11,2,Online,0,0,0,100,1,Not_Cancelled
INN27878,3,0,1,5,Meal Plan 1,0,Room_Type 4,71,2018,4,25,Online,0,0,0,131.18,0,Not_Cancelled
INN27879,2,0,2,2,Not Selected,0,Room_Type 1,2,2017,8,21,Online,0,0,0,89,2,Not_Cancelled
INN27880,2,0,0,2,Not Selected,0,Room_Type 1,61,2018,3,4,Online,0,0,0,89.5,0,Not_Cancelled
INN27881,2,0,1,3,Meal Plan 1,0,Room_Type 1,6,2017,9,10,Online,0,0,0,116.25,2,Not_Cancelled
INN27882,2,0,0,2,Meal Plan 1,0,Room_Type 1,101,2018,6,17,Offline,0,0,0,95.88,0,Cancelled
INN27883,2,0,2,3,Meal Plan 1,0,Room_Type 1,256,2018,10,16,Online,0,0,0,100.75,0,Cancelled
INN27884,2,0,0,2,Meal Plan 1,0,Room_Type 4,36,2018,4,29,Online,0,0,0,140.4,1,Not_Cancelled
INN27885,2,1,0,1,Meal Plan 1,0,Room_Type 1,135,2018,8,13,Online,0,0,0,130.5,1,Not_Cancelled
INN27886,2,0,2,2,Meal Plan 1,0,Room_Type 1,68,2017,10,11,Online,0,0,0,89.25,1,Cancelled
INN27887,2,0,0,3,Meal Plan 1,0,Room_Type 1,314,2018,10,12,Offline,0,0,0,75,0,Cancelled
INN27888,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,3,20,Offline,0,0,0,75,0,Cancelled
INN27889,2,0,2,4,Meal Plan 1,0,Room_Type 4,64,2018,4,23,Online,0,0,0,112.48,1,Not_Cancelled
INN27890,2,0,0,2,Meal Plan 1,0,Room_Type 1,106,2017,9,4,Online,0,0,0,89.25,0,Cancelled
INN27891,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Cancelled
INN27892,2,2,0,2,Meal Plan 1,0,Room_Type 7,20,2018,7,29,Online,0,0,0,210.57,2,Not_Cancelled
INN27893,3,0,2,3,Meal Plan 1,0,Room_Type 4,86,2018,12,24,Online,0,0,0,119,2,Not_Cancelled
INN27894,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2018,12,6,Online,0,0,0,174,0,Not_Cancelled
INN27895,2,0,2,2,Meal Plan 1,0,Room_Type 1,2,2018,5,15,Offline,0,0,0,81.75,0,Not_Cancelled
INN27896,2,0,1,3,Meal Plan 1,0,Room_Type 4,79,2018,12,26,Online,0,0,0,105.61,0,Cancelled
INN27897,1,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,80,0,Not_Cancelled
INN27898,1,0,0,2,Meal Plan 1,0,Room_Type 1,4,2018,4,19,Aviation,0,0,0,95,0,Not_Cancelled
INN27899,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,11,28,Corporate,0,0,0,77,0,Not_Cancelled
INN27900,2,0,0,4,Meal Plan 1,0,Room_Type 4,11,2018,11,2,Online,0,0,0,119,0,Not_Cancelled
INN27901,2,0,2,2,Not Selected,0,Room_Type 1,99,2018,4,8,Online,0,0,0,83.25,0,Cancelled
INN27902,1,0,0,3,Meal Plan 1,0,Room_Type 1,271,2018,9,21,Offline,0,0,0,85.67,0,Not_Cancelled
INN27903,3,0,1,2,Meal Plan 1,0,Room_Type 4,124,2018,6,3,Online,0,0,0,159.3,0,Cancelled
INN27904,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,2018,1,18,Corporate,1,2,17,66,0,Not_Cancelled
INN27905,2,1,1,3,Meal Plan 2,0,Room_Type 1,84,2018,10,31,Online,0,0,0,149.18,1,Not_Cancelled
INN27906,2,0,2,2,Meal Plan 1,0,Room_Type 1,195,2018,10,28,Online,0,0,0,96.3,2,Not_Cancelled
INN27907,2,2,2,3,Meal Plan 1,0,Room_Type 2,188,2018,8,25,Online,0,0,0,84.82,1,Not_Cancelled
INN27908,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,109,0,Cancelled
INN27909,2,0,2,1,Meal Plan 1,0,Room_Type 4,48,2018,11,5,Online,0,0,0,131.72,2,Not_Cancelled
INN27910,3,0,0,1,Meal Plan 1,0,Room_Type 4,52,2018,7,23,Online,0,0,0,168.3,1,Not_Cancelled
INN27911,2,0,0,1,Not Selected,0,Room_Type 1,9,2018,2,3,Online,0,0,0,90,0,Not_Cancelled
INN27912,2,0,2,3,Meal Plan 1,0,Room_Type 1,120,2018,3,27,Online,0,0,0,84.15,0,Cancelled
INN27913,2,0,1,2,Meal Plan 1,0,Room_Type 1,14,2018,2,19,Offline,0,0,0,40.67,0,Not_Cancelled
INN27914,2,0,0,1,Meal Plan 1,0,Room_Type 4,62,2018,4,22,Online,0,0,0,91.48,1,Not_Cancelled
INN27915,2,0,1,4,Meal Plan 1,0,Room_Type 2,137,2018,11,28,Online,0,0,0,85.16,1,Cancelled
INN27916,2,0,0,2,Not Selected,0,Room_Type 1,47,2018,9,9,Online,0,0,0,125.1,2,Not_Cancelled
INN27917,2,0,1,3,Meal Plan 1,0,Room_Type 1,65,2018,5,9,Online,0,0,0,119.85,0,Not_Cancelled
INN27918,2,0,0,1,Meal Plan 1,0,Room_Type 1,40,2018,2,27,Offline,0,0,0,65,0,Not_Cancelled
INN27919,2,1,0,3,Meal Plan 2,0,Room_Type 1,127,2018,6,2,Online,0,0,0,185.85,1,Not_Cancelled
INN27920,2,0,1,3,Meal Plan 1,0,Room_Type 4,85,2017,12,17,Offline,0,0,0,60,0,Not_Cancelled
INN27921,3,0,2,1,Meal Plan 1,0,Room_Type 4,80,2018,10,16,Online,0,0,0,151.2,1,Cancelled
INN27922,2,2,0,1,Meal Plan 1,1,Room_Type 6,5,2018,5,27,Online,0,0,0,250,1,Not_Cancelled
INN27923,2,1,1,0,Meal Plan 1,0,Room_Type 1,12,2018,5,2,Online,0,0,0,141,2,Not_Cancelled
INN27924,1,0,0,2,Meal Plan 1,0,Room_Type 1,15,2017,12,10,Corporate,0,0,0,65,0,Not_Cancelled
INN27925,2,0,2,5,Meal Plan 1,0,Room_Type 1,89,2018,3,21,Online,0,0,0,83.66,1,Not_Cancelled
INN27926,2,1,2,1,Meal Plan 1,0,Room_Type 4,125,2018,5,15,Online,0,0,0,101.49,2,Not_Cancelled
INN27927,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,11,6,Online,0,0,0,95,1,Not_Cancelled
INN27928,2,0,1,1,Meal Plan 1,0,Room_Type 1,180,2018,5,2,Online,0,0,0,0,1,Not_Cancelled
INN27929,2,0,1,5,Meal Plan 1,0,Room_Type 4,115,2018,2,29,Online,0,0,0,102.33,1,Not_Cancelled
INN27930,2,0,1,4,Meal Plan 1,0,Room_Type 4,144,2018,5,25,Online,0,0,0,92.55,0,Not_Cancelled
INN27931,2,0,2,2,Meal Plan 1,0,Room_Type 1,74,2017,10,17,Online,0,0,0,68.5,0,Not_Cancelled
INN27932,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105,0,Not_Cancelled
INN27933,2,0,1,3,Meal Plan 1,0,Room_Type 1,9,2018,1,28,Online,0,0,0,70.4,0,Not_Cancelled
INN27934,1,0,2,5,Meal Plan 1,0,Room_Type 1,75,2018,3,19,Online,0,0,0,74.68,0,Not_Cancelled
INN27935,2,0,1,1,Not Selected,0,Room_Type 1,6,2018,2,20,Online,0,0,0,81,0,Not_Cancelled
INN27936,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,9,Corporate,0,0,0,100,0,Not_Cancelled
INN27937,2,0,0,4,Meal Plan 2,0,Room_Type 1,65,2018,11,23,Offline,0,0,0,105,0,Not_Cancelled
INN27938,2,0,0,2,Meal Plan 1,0,Room_Type 4,101,2018,7,22,Online,0,0,0,123.3,0,Cancelled
INN27939,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65,0,Cancelled
INN27940,2,0,2,8,Meal Plan 1,0,Room_Type 2,302,2018,8,2,Online,0,0,0,74.6,1,Not_Cancelled
INN27941,2,0,0,1,Not Selected,0,Room_Type 1,3,2018,6,23,Online,0,0,0,97,1,Not_Cancelled
INN27942,2,0,0,4,Meal Plan 1,0,Room_Type 1,92,2017,11,10,Online,0,0,0,72.25,2,Cancelled
INN27943,1,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,80,0,Not_Cancelled
INN27944,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,12,4,Offline,0,0,0,75,0,Not_Cancelled
INN27945,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2017,9,9,Corporate,0,0,0,65,0,Not_Cancelled
INN27946,2,0,1,0,Meal Plan 1,0,Room_Type 1,84,2018,6,26,Online,0,0,0,96.3,1,Not_Cancelled
INN27947,2,0,0,1,Meal Plan 1,0,Room_Type 1,30,2018,12,3,Corporate,0,0,0,85,0,Not_Cancelled
INN27948,2,0,1,2,Meal Plan 2,0,Room_Type 1,105,2017,10,12,Offline,0,0,0,110,0,Cancelled
INN27949,2,0,2,3,Not Selected,0,Room_Type 1,47,2018,10,2,Online,0,0,0,79,2,Not_Cancelled
INN27950,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,115,1,Cancelled
INN27951,3,0,1,5,Meal Plan 1,0,Room_Type 4,174,2018,9,20,Online,0,0,0,159.3,1,Cancelled
INN27952,1,0,2,1,Meal Plan 1,0,Room_Type 4,52,2018,5,15,Online,0,0,0,140.4,1,Not_Cancelled
INN27953,2,0,0,2,Meal Plan 2,0,Room_Type 1,56,2017,9,17,Offline,0,0,0,82,0,Not_Cancelled
INN27954,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,2,26,Online,0,0,0,81,0,Not_Cancelled
INN27955,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,107,0,Cancelled
INN27956,2,1,1,2,Meal Plan 1,0,Room_Type 6,4,2017,9,14,Offline,0,0,0,211.33,1,Not_Cancelled
INN27957,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Cancelled
INN27958,1,0,1,1,Meal Plan 1,0,Room_Type 5,11,2018,7,18,Offline,0,0,0,181,0,Not_Cancelled
INN27959,1,0,0,1,Meal Plan 1,0,Room_Type 1,61,2017,10,24,Online,0,0,0,80.75,1,Not_Cancelled
INN27960,2,0,0,2,Meal Plan 1,0,Room_Type 1,69,2018,4,27,Online,0,0,0,105.3,0,Cancelled
INN27961,1,0,0,4,Meal Plan 2,0,Room_Type 1,296,2018,9,21,Offline,0,0,0,96,0,Not_Cancelled
INN27962,2,0,1,0,Meal Plan 1,0,Room_Type 1,208,2018,10,3,Online,0,0,0,83.85,0,Cancelled
INN27963,2,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,91,0,Not_Cancelled
INN27964,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65,0,Cancelled
INN27965,1,0,0,1,Meal Plan 1,0,Room_Type 1,9,2018,5,17,Online,0,0,0,106.26,1,Not_Cancelled
INN27966,2,0,1,1,Meal Plan 1,0,Room_Type 1,18,2018,3,19,Online,0,0,0,109,0,Cancelled
INN27967,1,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,80,0,Not_Cancelled
INN27968,2,0,0,3,Not Selected,0,Room_Type 1,158,2018,8,25,Online,0,0,0,94.5,0,Cancelled
INN27969,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115,0,Cancelled
INN27970,2,0,1,3,Not Selected,0,Room_Type 1,79,2018,11,17,Online,0,0,0,74.8,1,Not_Cancelled
